anchor_type,d_src,d_dst,d_aligned,residual_m,a,b
weld,6271.226472,6231.206232,6260.837749828975,10.38872217102562,1.0004704050591884,26.700326892595946
weld,6283.421520000001,6243.419568,6273.0568310440185,10.364688955982274,1.0004704050591884,26.700326892595946
weld,6295.625712,6255.620712,6285.263714523884,10.361997476115903,1.0004704050591884,26.700326892595946
weld,6307.832952000001,6267.837096,6297.485845172722,10.347106827278367,1.0004704050591884,26.700326892595946
weld,6320.0462880000005,6280.056528,6309.711025255356,10.335262744644751,1.0004704050591884,26.700326892595946
weld,6332.25048,6292.266815999999,6321.927057036604,10.323422963395387,1.0004704050591884,26.700326892595946
weld,6344.488200000001,6304.455768000001,6334.121742781293,10.366457218708092,1.0004704050591884,26.700326892595946
weld,6348.05436,6316.672152000001,6346.343873430132,1.710486569868408,1.0004704050591884,26.700326892595946
weld,6360.27684,6328.9007280000005,6358.578201814148,1.69863818585236,1.0004704050591884,26.700326892595946
weld,6372.471888000001,6341.12016,6370.8033818967815,1.6685061032194426,1.0004704050591884,26.700326892595946
weld,6382.664400000001,6353.391408,6383.080402353923,-0.41600235392252216,1.0004704050591884,26.700326892595946
weld,6394.883832,6356.963664000001,6386.654338761218,8.229493238782197,1.0004704050591884,26.700326892595946
weld,6407.118504,6369.183096000001,6398.879518843852,8.238985156148374,1.0004704050591884,26.700326892595946
weld,6413.497968000001,6381.369000000001,6411.071155154744,2.4268128452567908,1.0004704050591884,26.700326892595946
weld,6425.7631200000005,6391.555416,6421.262362896365,4.500757103635806,1.0004704050591884,26.700326892595946
weld,6437.93988,6403.768752000001,6433.4814441114095,4.458435888590429,1.0004704050591884,26.700326892595946
weld,6450.1471200000005,6415.966848,6445.68527815748,4.461841842520698,1.0004704050591884,26.700326892595946
weld,6462.345216,6422.361552000001,6452.082990258595,10.262225741405018,1.0004704050591884,26.700326892595946
weld,6474.5250240000005,6434.58708,6464.314269208816,10.210754791184627,1.0004704050591884,26.700326892595946
weld,6486.713976,6434.599272,6464.326466943995,22.387509056005,1.0004704050591884,26.700326892595946
weld,6498.887688000001,6446.782128000001,6476.515053821093,22.3726341789079,1.0004704050591884,26.700326892595946
weld,6511.079688000001,6459.007656000001,6488.746332771315,22.333355228685832,1.0004704050591884,26.700326892595946
weld,6523.277784000001,6471.22404,6500.968463420153,22.309320579847736,1.0004704050591884,26.700326892595946
weld,6535.47588,6483.419088000001,6513.16924803243,22.306631967569956,1.0004704050591884,26.700326892595946
weld,6547.661784000001,6495.626328,6525.382230379884,22.27955362011653,1.0004704050591884,26.700326892595946
weld,6559.856832,6507.818328,6537.579965558366,22.27686644163441,1.0004704050591884,26.700326892595946
weld,6572.033592000001,6520.031664,6549.79904677341,22.234545226590853,1.0004704050591884,26.700326892595946
weld,6584.210352000001,6532.251096000001,6562.024226856043,22.186125143957725,1.0004704050591884,26.700326892595946
weld,6596.411496000001,6544.464432000001,6574.243308071087,22.16818792891354,1.0004704050591884,26.700326892595946
weld,6608.566920000001,6556.671672,6586.456290418542,22.110629581458852,1.0004704050591884,26.700326892595946
weld,6618.567408,6568.888056000001,6598.67842106738,19.888986932619446,1.0004704050591884,26.700326892595946
weld,6621.533112,6581.086152000001,6610.882255113452,10.650856886548354,1.0004704050591884,26.700326892595946
weld,6633.719016,6593.2933920000005,6623.095237460906,10.623778539094019,1.0004704050591884,26.700326892595946
weld,6645.95064,6605.509776,6635.317368109744,10.633271890255855,1.0004704050591884,26.700326892595946
weld,6658.191408,6617.6652,6647.478510082691,10.71289791730851,1.0004704050591884,26.700326892595946
weld,6670.386456000001,6627.687024000001,6657.505048399403,12.881407600598322,1.0004704050591884,26.700326892595946
weld,6682.55712,6630.646632,6660.466048613978,22.091071386022122,1.0004704050591884,26.700326892595946
weld,6694.758264,6642.856920000001,6672.68208039523,22.07618360477045,1.0004704050591884,26.700326892595946
weld,6706.944168,6655.09464,6684.925557080629,22.018610919370985,1.0004704050591884,26.700326892595946
weld,6719.145312,6667.320168,6697.156836030852,21.988475969147657,1.0004704050591884,26.700326892595946
weld,6731.337312,6679.5396,6709.3820161134845,21.95529588651516,1.0004704050591884,26.700326892595946
weld,6743.520168,6691.740744,6721.58889959335,21.931268406649906,1.0004704050591884,26.700326892595946
weld,6755.736552000001,6703.957128000001,6733.81103024219,21.92552175781111,1.0004704050591884,26.700326892595946
weld,6767.90112,6716.170464000001,6746.030111457233,21.871008542767413,1.0004704050591884,26.700326892595946
weld,6780.083976,6728.386848,6758.252242106071,21.831733893928686,1.0004704050591884,26.700326892595946
weld,6792.263784000001,6740.603232,6770.47437275491,21.789411245090378,1.0004704050591884,26.700326892595946
weld,6804.4435920000005,6752.8013280000005,6782.678206800982,21.765385199018965,1.0004704050591884,26.700326892595946
weld,6816.641688000001,6765.0329520000005,6794.915584618793,21.726103381207395,1.0004704050591884,26.700326892595946
weld,6828.833688000001,6777.21276,6807.101122062096,21.732565937904837,1.0004704050591884,26.700326892595946
weld,6841.019592000001,6789.413904,6819.308005541961,21.711586458039164,1.0004704050591884,26.700326892595946
weld,6853.21464,6801.612,6831.511839588032,21.702800411968383,1.0004704050591884,26.700326892595946
weld,6865.3578720000005,6813.822288,6843.727871369281,21.630000630719223,1.0004704050591884,26.700326892595946
weld,6877.540728000001,6826.029528000001,6855.940853716737,21.59987428326349,1.0004704050591884,26.700326892595946
weld,6882.716232000001,6838.236768000001,6868.153836064192,14.562395935809036,1.0004704050591884,26.700326892595946
weld,6894.920424000001,6850.444008,6880.366818411646,14.553605588354912,1.0004704050591884,26.700326892595946
weld,6907.133760000001,6862.620768000001,6892.549306421155,14.584453578845569,1.0004704050591884,26.700326892595946
weld,6919.325760000001,6874.785336,6904.719596695484,14.606163304516485,1.0004704050591884,26.700326892595946
weld,6931.496424000001,6886.97124,6916.911233006376,14.585190993624565,1.0004704050591884,26.700326892595946
weld,6943.667088000001,6892.149792,6922.092221023437,21.574866976564408,1.0004704050591884,26.700326892595946
weld,6955.865184000001,6904.353984000001,6934.3021539370975,21.563030062903636,1.0004704050591884,26.700326892595946
weld,6968.044992000001,6916.545984000001,6946.499889115579,21.545102884421794,1.0004704050591884,26.700326892595946
weld,6980.2278479999995,6928.734936,6958.694574860265,21.533273139734774,1.0004704050591884,26.700326892595946
weld,6992.383272,6940.908648,6970.874013435979,21.509258564021366,1.0004704050591884,26.700326892595946
weld,7004.602704,6953.076264,6983.047353144104,21.555350855895995,1.0004704050591884,26.700326892595946
weld,7016.855664000001,6965.280456,6995.257286057764,21.598377942236766,1.0004704050591884,26.700326892595946
weld,7029.072048,6977.475504,7007.45807067004,21.613977329960107,1.0004704050591884,26.700326892595946
weld,7041.285384000001,6989.697984000001,7019.686300186469,21.59908381353125,1.0004704050591884,26.700326892595946
