year,idx,anchor_type,event_raw,distance_m_std,clock_deg_std
2015,1053,weld,girthweld,7107.871992,
2015,1054,weld,girthweld,7120.06704,
2015,1055,weld,girthweld,7132.27428,
2015,1056,weld,girthweld,7144.4205600000005,
2015,1057,weld,girthweld,7156.5729360000005,
2015,1058,weld,girthweld,7168.716168,
2015,1059,weld,girthweld,7180.90512,
2015,1060,weld,girthweld,7193.084928,
2015,1061,weld,girthweld,7205.194632000001,
2015,1070,weld,girthweld,7217.377488000001,
2015,1079,weld,girthweld,7225.808256000001,
2015,1082,weld,girthweld,7237.997208,
2015,1084,weld,girthweld,7250.18616,
2015,1085,weld,girthweld,7262.3934,
2015,1086,weld,girthweld,7274.576256,
2015,1088,weld,girthweld,7286.771304,
2015,1090,weld,girthweld,7298.975496000001,
2015,1093,weld,girthweld,7311.179688000001,
2015,1094,weld,girthweld,7323.380832000001,
2015,1095,weld,girthweld,7335.585024000001,
2015,1096,weld,girthweld,7347.7861680000005,
2015,1097,weld,girthweld,7358.914416,
2015,1098,weld,girthweld,7371.118608,
2015,1099,weld,girthweld,7383.341088000001,
2015,1100,weld,girthweld,7395.54528,
2015,1101,weld,girthweld,7407.767760000001,
2015,1102,weld,girthweld,7419.968904,
2015,1103,weld,girthweld,7432.1791920000005,
2015,1104,weld,girthweld,7444.3711920000005,
2015,1105,weld,girthweld,7456.618056000001,
2015,1106,weld,girthweld,7468.852728000001,
2015,1107,weld,girthweld,7481.075208,
2015,1108,weld,girthweld,7493.288544,
2015,1109,weld,girthweld,7501.856472,
2015,1110,weld,girthweld,7514.075904,
2015,1111,weld,girthweld,7526.261808,
2015,1113,weld,girthweld,7538.469048,
2015,1114,weld,girthweld,7550.697624,
2015,1115,weld,girthweld,7562.889624,
2015,1116,weld,girthweld,7575.115152000001,
2015,1117,weld,girthweld,7587.310200000001,
2015,1118,weld,girthweld,7599.566208,
2015,1119,weld,girthweld,7611.779544,
2015,1120,weld,girthweld,7623.928872,
2015,1121,weld,girthweld,7636.099536000001,
2015,1122,weld,girthweld,7646.07564,
2015,1123,weld,girthweld,7658.240208,
2015,1124,weld,girthweld,7670.432208,
2015,1125,weld,girthweld,7682.630304,
2015,1126,weld,girthweld,7694.831448,
2015,1127,weld,girthweld,7707.041736,
2015,1128,weld,girthweld,7719.264216,
2015,1129,weld,girthweld,7731.468408,
2015,1130,weld,girthweld,7743.663456000001,
2015,1131,weld,girthweld,7755.843264,
2015,1132,weld,girthweld,7768.099272,
2015,1135,weld,girthweld,7780.346136,
2015,1136,weld,girthweld,7786.432992000001,
2015,1138,weld,girthweld,7798.7072880000005,
2015,1139,weld,girthweld,7802.968392000001,
2015,1140,weld,girthweld,7815.129912,
2015,1141,weld,girthweld,7823.606400000001,
2015,1142,weld,girthweld,7835.82888,
2015,1143,weld,girthweld,7847.301552000001,
2015,1144,weld,girthweld,7859.514888000001,
2015,1145,weld,girthweld,7868.561352000001,
2015,1146,weld,girthweld,7871.47524,
2015,1147,weld,girthweld,7883.7282000000005,
2015,1149,weld,girthweld,7886.4043440000005,
2015,1152,weld,girthweld,7898.681688000001,
2015,1153,weld,girthweld,7910.879784000001,
2015,1154,weld,girthweld,7923.087024,
2015,1155,weld,girthweld,7935.279024,
2015,1157,weld,girthweld,7947.489312,
2015,1159,weld,girthweld,7959.711792000001,
2015,1160,weld,girthweld,7965.81084,
2015,1161,weld,girthweld,7978.008936,
2015,1162,weld,girthweld,7990.255800000001,
2015,1163,weld,girthweld,8002.453896000001,
2015,1164,weld,girthweld,8014.667232000001,
2015,1165,weld,girthweld,8026.877520000001,
2015,1166,weld,girthweld,8039.090856000001,
2015,1167,weld,girthweld,8051.298096,
2015,1170,weld,girthweld,8063.508384000001,
2015,1171,weld,girthweld,8075.7217200000005,
2015,1172,weld,girthweld,8087.889336,
2015,1173,weld,girthweld,8100.0721920000005,
2015,1174,weld,girthweld,8112.279432,
2015,1175,weld,girthweld,8124.477528,
2015,1176,weld,girthweld,8136.675624,
2015,1177,weld,girthweld,8148.840192000001,
2015,1178,weld,girthweld,8161.074864,
2015,1179,weld,girthweld,8173.2912479999995,
2015,1180,weld,girthweld,8177.067720000001,
2015,1181,weld,girthweld,8189.299344,
2015,1189,weld,girthweld,8201.5584,
2015,1191,weld,girthweld,8208.516984000002,
2015,1197,weld,girthweld,8220.7608,
2015,1199,weld,girthweld,8224.787208,
2015,1205,weld,girthweld,8233.986072,
2015,1206,weld,girthweld,8243.568984000001,
2015,1207,weld,girthweld,8255.794512,
2015,1208,weld,girthweld,8268.029184,
2015,1209,weld,girthweld,8280.263856000001,
2015,1210,weld,girthweld,8292.474144,
2015,1211,weld,girthweld,8304.693576,
2015,1214,weld,girthweld,8316.870336,
2015,1215,weld,girthweld,8325.79488,
2015,1216,weld,girthweld,8337.983832,
2015,1218,weld,girthweld,8350.169736,
2015,1219,weld,girthweld,8362.361736,
2015,1220,weld,girthweld,8374.559832,
2015,1223,weld,girthweld,8386.751832,
2015,1224,weld,girthweld,8398.956024000001,
2015,1225,weld,girthweld,8411.135832,
2015,1226,weld,girthweld,8423.318688000001,
2015,1227,weld,girthweld,8435.52288,
2015,1228,weld,girthweld,8447.742312,
2015,1229,weld,girthweld,8460.004416,
2015,1230,weld,girthweld,8472.214704,
2015,1231,weld,girthweld,8484.464616,
2015,1232,weld,girthweld,8496.684048,
2015,1233,weld,girthweld,8508.900432,
2015,1234,weld,girthweld,8521.138152000001,
2015,1239,weld,girthweld,8533.314912,
2015,1241,weld,girthweld,8537.182824000001,
2015,1242,weld,girthweld,8549.47236,
2015,1243,weld,girthweld,8561.652168,
2015,1244,weld,girthweld,8567.918856,
2015,1245,weld,girthweld,8580.129144,
2015,1246,weld,girthweld,8592.330288000001,
2015,1247,weld,girthweld,8604.540576,
2015,1248,weld,girthweld,8614.483152,
2015,1250,weld,girthweld,8626.711728,
2015,1251,weld,girthweld,8636.739648,
2015,1252,weld,girthweld,8648.940792000001,
2015,1253,weld,girthweld,8661.18156,
2015,1254,weld,girthweld,8673.3888,
2015,1255,weld,girthweld,8685.614328000001,
2015,1256,weld,girthweld,8697.80328,
2015,1257,weld,girthweld,8710.001376,
2015,1258,weld,girthweld,8722.214712,
2015,1259,weld,girthweld,8734.44024,
2015,1262,weld,girthweld,8746.650528,
2015,1263,weld,girthweld,8758.818144,
2015,1264,weld,girthweld,8771.025384,
2015,1265,weld,girthweld,8783.244816,
2015,1268,weld,girthweld,8795.449008,
2015,1273,weld,girthweld,8807.671488,
2015,1274,weld,girthweld,8819.893968,
2015,1275,weld,girthweld,8832.137784,
2015,1276,weld,girthweld,8844.354168,
2015,1277,weld,girthweld,8856.567504,
2015,1281,weld,girthweld,8868.786936,
2015,1283,weld,girthweld,8878.967256,
2015,1284,weld,girthweld,8891.171448,
2015,1287,weld,girthweld,8903.387832,
2015,1292,weld,girthweld,8915.567640000001,
2015,1296,weld,girthweld,8927.784024,
2015,1297,weld,girthweld,8939.988216,
2015,1298,weld,girthweld,8952.222888,
2015,1299,weld,girthweld,8964.491088,
2015,1300,weld,girthweld,8976.741,
2015,1326,weld,girthweld,8988.951288,
2015,1329,weld,girthweld,9001.164624000001,
2015,1330,weld,girthweld,9013.368816,
2015,1331,weld,girthweld,9025.573008,
2015,1332,weld,girthweld,9037.780248,
2015,1333,weld,girthweld,9049.249872,
2015,1334,weld,girthweld,9061.557696,
2015,1336,weld,girthweld,9065.151288000001,
2015,1338,weld,girthweld,9077.53836,
2015,1339,weld,girthweld,9083.667888,
2015,1340,weld,girthweld,9094.128624,
2015,1341,weld,girthweld,9106.341960000002,
2015,1342,weld,girthweld,9118.552248,
2015,1343,weld,girthweld,9130.765584,
2015,1344,weld,girthweld,9142.957584000002,
2015,1345,weld,girthweld,9155.146536,
2015,1346,weld,girthweld,9167.359872,
2015,1347,weld,girthweld,9179.567112,
2015,1348,weld,girthweld,9191.789592000001,
2015,1349,weld,girthweld,9203.945016,
2015,1350,weld,girthweld,9216.164448,
2015,1351,weld,girthweld,9228.356448,
2015,1358,weld,girthweld,9240.5454,
2015,1360,weld,girthweld,9252.716064,
2015,1364,weld,girthweld,9264.920256000001,
2015,1365,weld,girthweld,9277.130544,
2015,1366,weld,girthweld,9289.346928,
2015,1367,weld,girthweld,9301.557216,
2015,1369,weld,girthweld,9313.770552000002,
2015,1370,weld,girthweld,9325.944264,
2015,1373,weld,girthweld,9338.1576,
2015,1374,weld,girthweld,9350.361792000002,
2015,1375,weld,girthweld,9362.581224000001,
2015,1376,weld,girthweld,9374.773224,
2015,1377,weld,girthweld,9383.581944,
2015,1378,weld,girthweld,9394.402344,
2015,1379,weld,girthweld,9405.600696000001,
2015,1380,weld,girthweld,9417.838416,
2015,1382,weld,girthweld,9421.00224,
2015,1383,weld,girthweld,9427.707840000001,
2015,1386,weld,girthweld,9439.954704,
2015,1388,weld,girthweld,9443.133768,
2015,1389,weld,girthweld,9453.530496000001,
2015,1390,weld,girthweld,9465.743832,
2015,1392,weld,girthweld,9477.972408,
2015,1393,weld,girthweld,9490.200984000001,
2015,1398,weld,girthweld,9502.453944,
2015,1399,weld,girthweld,9514.691664,
2015,1400,weld,girthweld,9526.862328000001,
2015,1401,weld,girthweld,9539.069568,
2015,1402,weld,girthweld,9551.298144,
2015,1403,weld,girthweld,9562.112448,
2015,1404,weld,girthweld,9574.304448,
2015,1407,weld,girthweld,9586.517784000001,
2015,1408,weld,girthweld,9598.746360000001,
2015,1409,weld,girthweld,9610.965792,
2015,1410,weld,girthweld,9613.949784,
2015,1412,weld,girthweld,9616.677744,
2015,1416,weld,girthweld,9618.646752,
2015,1420,weld,girthweld,9630.850944,
2015,1432,weld,girthweld,9635.755176,
2015,1434,weld,girthweld,9638.602008,
2015,1442,weld,girthweld,9642.003576000001,
2015,1445,weld,girthweld,9648.45924,
2015,1448,weld,girthweld,9660.657336,
2015,1449,weld,girthweld,9663.89736,
2015,1450,weld,girthweld,9671.477736,
2015,1451,weld,girthweld,9674.696424000002,
2015,1452,weld,girthweld,9686.891472000001,
2015,1453,weld,girthweld,9689.53104,
2015,1454,weld,girthweld,9701.747424000001,
2015,1455,weld,girthweld,9713.406024000002,
2015,1456,weld,girthweld,9717.703704,
2015,1457,weld,girthweld,9729.947520000002,
2015,1458,weld,girthweld,9733.516728,
2015,1459,weld,girthweld,9745.730064000001,
2015,1460,weld,girthweld,9750.868992000002,
2015,1461,weld,girthweld,9763.076232000001,
2015,1462,weld,girthweld,9775.292616,
2015,1463,weld,girthweld,9779.008128000001,
2015,1464,weld,girthweld,9791.215368000001,
2015,1465,weld,girthweld,9793.129512,
2015,1466,weld,girthweld,9805.3398,
2015,1467,weld,girthweld,9817.513512,
2015,1468,weld,girthweld,9823.420536,
2015,1471,weld,girthweld,9835.579008,
2015,1472,weld,girthweld,9847.767960000001,
2015,1473,weld,girthweld,9852.248520000001,
2015,1474,weld,girthweld,9862.044792,
2015,1476,weld,girthweld,9865.321392000002,
2015,1478,weld,girthweld,9875.76384,
2015,1480,weld,girthweld,9878.842320000002,
2015,1482,weld,girthweld,9882.146352000002,
2015,1483,weld,girthweld,9894.368832,
2015,1485,weld,girthweld,9897.285768,
2015,1486,weld,girthweld,9904.396752,
2015,1487,weld,girthweld,9916.582656,
2015,1490,weld,girthweld,9925.562064,
2015,1493,weld,girthweld,9937.705296,
2015,1494,weld,girthweld,9949.912536,
2015,1497,weld,girthweld,9962.107584000001,
2015,1498,weld,girthweld,9964.58256,
2015,1500,weld,girthweld,9967.228224,
2015,1505,weld,girthweld,9979.161144,
2015,1506,weld,girthweld,9991.401912000001,
2015,1507,weld,girthweld,10003.569528,
2015,1508,weld,girthweld,10013.326176,
2015,1509,weld,girthweld,10022.595144,
2015,1510,weld,girthweld,10034.735328,
2015,1515,weld,girthweld,10046.869416,
2015,1531,weld,girthweld,10059.024840000002,
2015,1532,weld,girthweld,10071.222936,
2015,1535,weld,girthweld,10083.405792000001,
2015,1537,weld,girthweld,10095.603888,
2015,1539,weld,girthweld,10107.811128000001,
2015,1541,weld,girthweld,10120.01532,
2015,1546,weld,girthweld,10132.216464000001,
2015,1548,weld,girthweld,10144.405416,
2015,1549,weld,girthweld,10156.600464000001,
2015,1559,weld,girthweld,10168.807704,
2015,1565,weld,girthweld,10180.825968000001,
2015,1577,weld,girthweld,10193.021016,
2015,1636,weld,girthweld,10205.231304,
2015,1640,weld,girthweld,10217.4294,
2015,1656,weld,girthweld,10229.648831999999,
2015,1660,weld,girthweld,10241.868264,
2015,1661,weld,girthweld,10254.029784,
2015,1662,weld,girthweld,10266.212640000002,
2015,1663,weld,girthweld,10278.3894,
2015,1664,weld,girthweld,10290.590544,
2015,1681,weld,girthweld,10302.80388,
2015,1692,weld,girthweld,10310.362920000001,
2015,1693,weld,girthweld,10322.576256,
2015,1701,weld,girthweld,10334.804832,
2015,1705,weld,girthweld,10347.024264000001,
2015,1707,weld,girthweld,10359.252840000001,
2015,1726,weld,girthweld,10371.487512000002,
2015,1731,weld,girthweld,10383.71304,
2015,1746,weld,girthweld,10395.944664,
2015,1751,weld,girthweld,10408.161048000002,
2015,1756,weld,girthweld,10420.39572,
2015,1763,weld,girthweld,10432.615152,
2015,1764,weld,girthweld,10444.837631999999,
2015,1765,weld,girthweld,10457.066208,
2015,1766,weld,girthweld,10469.294784000002,
2015,1767,weld,girthweld,10479.142872,
2015,1768,weld,girthweld,10491.347064000001,
2015,1769,weld,girthweld,10503.581736,
2015,1770,weld,girthweld,10515.785928000001,
2015,1771,weld,girthweld,10524.899448000002,
2015,1772,weld,girthweld,10537.115832,
2015,1773,weld,girthweld,10549.329168000002,
2015,1774,weld,girthweld,10561.42668,
2015,1776,weld,girthweld,10573.691831999999,
2015,1777,weld,girthweld,10585.905168000001,
2015,1778,weld,girthweld,10598.118504000002,
2015,1779,weld,girthweld,10610.328792,
2015,1780,weld,girthweld,10622.542128000001,
2015,1781,weld,girthweld,10634.761559999999,
2015,1784,weld,girthweld,10646.962704000001,
2015,1786,weld,girthweld,10659.188231999999,
2015,1788,weld,girthweld,10671.419856,
2015,1789,weld,girthweld,10683.678912000001,
2015,1791,weld,girthweld,10692.045672,
2015,1792,weld,girthweld,10704.243768000002,
2015,1793,weld,girthweld,10716.438816,
2015,1794,weld,girthweld,10728.652152,
2015,1795,weld,girthweld,10740.868536,
2015,1796,weld,girthweld,10753.130640000001,
2015,1797,weld,girthweld,10765.343976000002,
2015,1798,weld,girthweld,10777.563408,
2015,1799,weld,girthweld,10789.788936,
2015,1800,weld,girthweld,10802.002272,
2015,1801,weld,girthweld,10803.236712000002,
2015,1802,weld,girthweld,10815.404328,
2015,1803,weld,girthweld,10816.644864,
2015,1804,weld,girthweld,10828.833816,
2015,1805,weld,girthweld,10837.142664,
2015,1806,weld,girthweld,10849.356,
2015,1807,weld,girthweld,10861.544952,
2015,1809,weld,girthweld,10873.746095999999,
2015,1810,weld,girthweld,10885.944192,
2015,1811,weld,girthweld,10898.163623999999,
2015,1814,weld,girthweld,10910.373912000001,
2015,1815,weld,girthweld,10922.572008000001,
2015,1818,weld,girthweld,10934.7762,
2015,1826,weld,girthweld,10946.977344,
2015,1827,weld,girthweld,10959.181536,
2015,1832,weld,girthweld,10971.388776000002,
2015,1833,weld,girthweld,10983.58992,
2015,1834,weld,girthweld,10995.781920000001,
2015,1835,weld,girthweld,11007.97392,
2015,1836,weld,girthweld,11020.172016,
2015,1837,weld,girthweld,11032.367064,
2015,1838,weld,girthweld,11044.519440000002,
2015,1839,weld,girthweld,11056.735824,
2015,1840,weld,girthweld,11068.888200000001,
2015,1841,weld,girthweld,11081.092392,
2015,1842,weld,girthweld,11093.296584000002,
2015,1843,weld,girthweld,11105.50992,
2015,1844,weld,girthweld,11117.708016,
2015,1846,weld,girthweld,11129.95488,
2015,1847,weld,girthweld,11142.156024,
2015,1848,weld,girthweld,11154.369359999999,
2015,1849,weld,girthweld,11166.5766,
2015,1850,weld,girthweld,11178.777744,
2015,1851,weld,girthweld,11190.951456,
2015,1852,weld,girthweld,11203.158696,
2015,1853,weld,girthweld,11215.365936,
2015,1854,weld,girthweld,11227.545744000001,
2015,1855,weld,girthweld,11239.576200000001,
2015,1856,weld,girthweld,11251.786488,
2015,1857,weld,girthweld,11258.842608,
2015,1858,weld,girthweld,11271.09252,
2015,1860,weld,girthweld,11273.695512000002,
2015,1861,weld,girthweld,11275.688904000002,
2015,1863,weld,girthweld,11287.292640000001,
2015,1864,weld,girthweld,11299.502928,
2015,1865,weld,girthweld,11311.701024,
2015,1866,weld,girthweld,11323.80768,
2015,1867,weld,girthweld,11325.962616,
2015,1869,weld,girthweld,11328.361392,
2015,1870,weld,girthweld,11331.939744,
2015,1871,weld,girthweld,11342.321232,
2015,1872,weld,girthweld,11354.555904,
2015,1873,weld,girthweld,11366.790576000001,
2015,1874,weld,girthweld,11379.031344,
2015,1875,weld,girthweld,11391.262968000001,
2015,1876,weld,girthweld,11400.132648,
2015,1877,weld,girthweld,11408.569512000002,
2015,1878,weld,girthweld,11420.761512000001,
2015,1879,weld,girthweld,11431.121664,
2015,1881,weld,girthweld,11433.761231999999,
2015,1882,weld,girthweld,11446.145256000002,
2015,1883,weld,girthweld,11458.200096,
2015,1884,weld,girthweld,11469.474648000001,
2015,1886,weld,girthweld,11472.836592000001,
2015,1887,weld,girthweld,11475.5676,
2015,1888,weld,girthweld,11487.783984000002,
2015,1889,weld,girthweld,11499.436488,
2015,1890,weld,girthweld,11511.662016,
2015,1891,weld,girthweld,11523.881448000002,
2015,1892,weld,girthweld,11536.110024,
2015,1893,weld,girthweld,11548.32336,
2015,1894,weld,girthweld,11560.57632,
2015,1896,weld,girthweld,11572.771368000002,
2015,1897,weld,girthweld,11584.426920000002,
2015,1898,weld,girthweld,11596.484808000001,
2015,1900,weld,girthweld,11608.689,
2015,1901,weld,girthweld,11620.890144,
2015,1902,weld,girthweld,11633.10348,
2015,1903,weld,girthweld,11645.329008,
2015,1904,weld,girthweld,11657.530152,
2015,1905,weld,girthweld,11669.734344,
2015,1906,weld,girthweld,11672.297712000001,
2015,1907,weld,girthweld,11684.517144,
2015,1909,weld,girthweld,11696.742672,
2015,1910,weld,girthweld,11707.432008,
2015,1914,weld,girthweld,11719.648392000001,
2015,1915,weld,girthweld,11731.861728000002,
2015,1916,weld,girthweld,11744.087256,
2015,1917,weld,girthweld,11756.139048000001,
2015,1918,weld,girthweld,11768.346288,
2015,1920,weld,girthweld,11780.544384,
2015,1921,weld,girthweld,11792.739432,
2015,1922,weld,girthweld,11804.983248,
2015,1923,weld,girthweld,11817.184392000001,
2015,1924,weld,girthweld,11829.361152,
2015,1925,weld,girthweld,11841.565344,
2015,1926,weld,girthweld,11853.76344,
2015,1927,weld,girthweld,11865.964584000001,
2015,1928,weld,girthweld,11878.171824,
2015,1929,weld,girthweld,11890.376016,
2015,1930,weld,girthweld,11902.519248,
2015,1931,weld,girthweld,11904.765624,
2015,1932,weld,girthweld,11916.966768000002,
2015,1933,weld,girthweld,11929.143528,
2015,1938,weld,girthweld,11941.323336000001,
2015,1940,weld,girthweld,11950.04976,
2015,1941,weld,girthweld,11962.238712000002,
2015,1942,weld,girthweld,11974.47948,
2015,1943,weld,girthweld,11979.38676,
2015,1944,weld,girthweld,11991.609240000002,
2015,1946,weld,girthweld,11995.019952,
2015,1947,weld,girthweld,11997.613800000001,
2015,1949,weld,girthweld,12001.058040000002,
2015,1953,weld,girthweld,12008.19036,
2015,1955,weld,girthweld,12017.084424,
2015,1956,weld,girthweld,12029.270328,
2015,1968,weld,girthweld,12041.477568000002,
2015,1973,weld,girthweld,12052.486944,
2015,1975,weld,girthweld,12055.248432,
2015,1979,weld,girthweld,12067.659888,
2015,1982,weld,girthweld,12074.478264000001,
2015,1992,weld,girthweld,12086.734272,
2015,2002,weld,girthweld,12098.091120000001,
2015,2004,weld,girthweld,12101.075112,
2015,2008,weld,girthweld,12110.932344,
2015,2009,weld,girthweld,12121.289448000001,
2015,2011,weld,girthweld,12133.502784,
2015,2013,weld,girthweld,12138.864216,
2015,2015,weld,girthweld,12141.397104000001,
2015,2016,weld,girthweld,12143.329536000001,
2015,2017,weld,girthweld,12152.467440000002,
2015,2018,weld,girthweld,12159.992952,
2015,2019,weld,girthweld,12171.435144000001,
2015,2020,weld,girthweld,12183.64848,
2015,2021,weld,girthweld,12195.855720000001,
2015,2022,weld,girthweld,12208.06296,
2015,2023,weld,girthweld,12220.258008,
2015,2025,weld,girthweld,12232.437816,
2015,2026,weld,girthweld,12244.657248000001,
2015,2027,weld,girthweld,12256.870584000002,
2015,2028,weld,girthweld,12269.096112000001,
2015,2029,weld,girthweld,12281.324688,
2015,2030,weld,girthweld,12293.565456,
2015,2031,weld,girthweld,12305.794032,
2015,2032,weld,girthweld,12318.013464000001,
2015,2033,weld,girthweld,12330.120120000001,
2015,2034,weld,girthweld,12342.351744,
2015,2035,weld,girthweld,12354.552888,
2015,2036,weld,girthweld,12366.769272,
2015,2037,weld,girthweld,12378.982608,
2015,2038,weld,girthweld,12391.198992000001,
2015,2039,weld,girthweld,12403.400136,
2015,2043,weld,girthweld,12415.604328000001,
2015,2045,weld,girthweld,12418.045776,
2015,2050,weld,girthweld,12421.319328000001,
2015,2052,weld,girthweld,12424.391712,
2015,2053,weld,girthweld,12436.745256,
2015,2054,weld,girthweld,12443.432568000002,
2015,2055,weld,girthweld,12455.600184,
2015,2056,weld,girthweld,12464.494248,
2015,2057,weld,girthweld,12476.701488,
2015,2058,weld,girthweld,12488.927016,
2015,2068,weld,girthweld,12501.1434,
2015,2069,weld,girthweld,12513.375023999999,
2015,2070,weld,girthweld,12525.570072,
2015,2071,weld,girthweld,12537.783408000001,
2015,2072,weld,girthweld,12549.993696,
2015,2074,weld,girthweld,12561.030504000002,
2015,2078,weld,girthweld,12573.234696,
2015,2079,weld,girthweld,12585.444984000002,
2015,2080,weld,girthweld,12597.664416,
2015,2081,weld,girthweld,12609.886896,
2015,2082,weld,girthweld,12622.106328000002,
2015,2083,weld,girthweld,12634.319664,
2015,2084,weld,girthweld,12646.33488,
2015,2129,weld,girthweld,12658.551264000002,
2015,2167,weld,girthweld,12670.767648000001,
2015,2178,weld,girthweld,12682.980984000002,
2015,2192,weld,girthweld,12695.169936,
2015,2278,weld,girthweld,12707.392416,
2015,2410,weld,girthweld,12719.57832,
2015,2422,weld,girthweld,12723.604728,
2015,2440,weld,girthweld,12731.779464000001,
2015,2449,weld,girthweld,12744.011088,
2015,2455,weld,girthweld,12756.251856,
2015,2459,weld,girthweld,12768.39204,
2015,2461,weld,girthweld,12780.590136,
2015,2466,weld,girthweld,12792.809568000002,
2015,2470,weld,girthweld,12805.019856,
2015,2471,weld,girthweld,12817.227096,
2015,2472,weld,girthweld,12829.400808,
2015,2473,weld,girthweld,12841.586712000002,
2015,2474,weld,girthweld,12853.800048000001,
2015,2475,weld,girthweld,12865.995096,
2015,2476,weld,girthweld,12878.2572,
2015,2477,weld,girthweld,12890.488824,
2015,2478,weld,girthweld,12902.729592000002,
2015,2480,weld,girthweld,12905.515464,
2015,2482,weld,girthweld,12912.778848000002,
2015,2483,weld,girthweld,12924.995232,
2015,2484,weld,girthweld,12937.223808,
2015,2485,weld,girthweld,12949.464576000002,
2015,2486,weld,girthweld,12961.677912000001,
2015,2487,weld,girthweld,12964.533888,
2015,2490,weld,girthweld,12976.774656000001,
2015,2491,weld,girthweld,12989.042856000002,
2015,2492,weld,girthweld,13001.244,
2015,2493,weld,girthweld,13013.426856000002,
2015,2494,weld,girthweld,13025.637144,
2015,2495,weld,girthweld,13037.856576000002,
2015,2496,weld,girthweld,13050.045528,
2015,2497,weld,girthweld,13062.261912000002,
2015,2498,weld,girthweld,13074.435624,
2015,2499,weld,girthweld,13086.636768000002,
2015,2501,weld,girthweld,13098.84096,
2015,2502,weld,girthweld,13107.229056,
2015,2503,weld,girthweld,13113.413448000001,
2015,2504,weld,girthweld,13125.617640000002,
2015,2505,weld,girthweld,13137.834024,
2015,2506,weld,girthweld,13150.007736000001,
2015,2508,weld,girthweld,13158.959712000002,
2015,2509,weld,girthweld,13160.995776000002,
2015,2510,weld,girthweld,13173.187776,
2015,2511,weld,girthweld,13179.21672,
2015,2513,weld,girthweld,13182.24948,
2015,2514,weld,girthweld,13193.203992,
2015,2515,weld,girthweld,13205.438664000001,
2015,2516,weld,girthweld,13217.639808,
2015,2517,weld,girthweld,13229.831808,
2015,2518,weld,girthweld,13242.057336,
2015,2519,weld,girthweld,13254.282864,
2015,2520,weld,girthweld,13266.484008000001,
2015,2521,weld,girthweld,13278.694296,
2015,2523,weld,girthweld,13284.976224,
2015,2526,weld,girthweld,13297.213944000001,
2015,2527,weld,girthweld,13309.436424,
2015,2531,weld,girthweld,13321.491264,
2015,2542,weld,girthweld,13333.744224,
2015,2554,weld,girthweld,13345.966704000002,
2015,2555,weld,girthweld,13354.5072,
2015,2557,weld,girthweld,13366.732728,
2015,2558,weld,girthweld,13378.949112000002,
2015,2559,weld,girthweld,13391.138064,
2015,2560,weld,girthweld,13403.339208000001,
2015,2634,weld,girthweld,13415.49768,
2015,2678,weld,girthweld,13427.775024,
2015,2684,weld,girthweld,13439.98836,
2015,2685,weld,girthweld,13449.492024,
2015,2688,weld,girthweld,13461.687072,
2015,2696,weld,girthweld,13473.86688,
2015,2697,weld,girthweld,13486.074120000001,
2015,2698,weld,girthweld,13498.290504000002,
2015,2700,weld,girthweld,13510.500792,
2015,2701,weld,girthweld,13522.714128000001,
2015,2702,weld,girthweld,13534.927464,
2015,2703,weld,girthweld,13547.134704000002,
2015,2704,weld,girthweld,13559.34804,
2015,2705,weld,girthweld,13571.567472,
2015,2706,weld,girthweld,13583.783856000002,
2015,2707,weld,girthweld,13595.997192,
2015,2708,weld,girthweld,13603.086840000002,
2015,2709,weld,girthweld,13615.312368000003,
2015,2716,weld,girthweld,13627.528752,
2015,2760,weld,girthweld,13639.419,
2015,2793,weld,girthweld,13651.632336,
2015,2798,weld,girthweld,13663.845672000001,
2015,2800,weld,girthweld,13676.05596,
2015,2812,weld,girthweld,13688.269296,
2015,2814,weld,girthweld,13700.421672,
2015,2816,weld,girthweld,13712.598431999999,
2015,2821,weld,girthweld,13724.817864,
2015,2828,weld,girthweld,13737.058632,
2015,2854,weld,girthweld,13749.293304000003,
2015,2856,weld,girthweld,13761.497496,
2015,2865,weld,girthweld,13771.577232,
2015,2877,weld,girthweld,13778.346840000002,
2015,2891,weld,girthweld,13790.593704,
2015,2895,weld,girthweld,13792.635864000002,
2015,2896,weld,girthweld,13804.913208,
2015,2897,weld,girthweld,13817.132640000002,
2015,2902,weld,girthweld,13829.349024,
2015,2903,weld,girthweld,13841.565408,
2015,2904,weld,girthweld,13853.769600000001,
2015,2905,weld,girthweld,13865.973792,
2015,2906,weld,girthweld,13878.18408,
2015,2907,weld,girthweld,13890.37608,
2015,2908,weld,girthweld,13902.629040000002,
2015,2910,weld,girthweld,13905.125352000001,
2015,2911,weld,girthweld,13917.445368000002,
2015,2912,weld,girthweld,13923.93456,
2015,2913,weld,girthweld,13936.144848000002,
2015,2914,weld,girthweld,13943.929440000002,
2015,2920,weld,girthweld,13956.130584,
2015,2922,weld,girthweld,13963.820688,
2015,2924,weld,girthweld,13976.018784000002,
2015,2925,weld,girthweld,13988.219928,
2015,2926,weld,girthweld,13993.849584000001,
2015,2927,weld,girthweld,14006.069016,
2015,2928,weld,girthweld,14015.761656,
2015,2930,weld,girthweld,14027.987184000001,
2015,2933,weld,girthweld,14040.234048000002,
2015,2981,weld,girthweld,14052.496152,
2015,2982,weld,girthweld,14064.730824,
2015,2989,weld,girthweld,14076.959400000002,
2015,2998,weld,girthweld,14089.19712,
2015,3031,weld,girthweld,14101.440936,
